BIB NO.,AGE,GENDER,CATEGORY,SWIM,T1,BIKE,T2,RUN
4658,32,M,M OPEN,00:27:03,00:07:07,01:22:30,00:02:31,00:57:44
4660,32,M,M OPEN,00:28:22,00:05:51,01:27:46,00:01:12,00:59:12
4661,32,M,M OPEN,00:28:00,00:06:43,01:23:18,00:02:57,01:03:43
4662,32,M,M OPEN,00:30:52,00:08:23,01:30:32,00:03:21,00:55:03
4663,32,M,M OPEN,00:27:05,00:10:34,01:08:59,00:03:50,00:59:53
4665,32,M,M OPEN,00:17:52,00:04:26,01:10:59,00:02:22,00:43:05
4668,32,M,M OPEN,00:25:24,00:07:26,01:15:04,00:02:33,00:50:27
4669,32,M,M OPEN,00:23:02,00:04:25,01:15:22,00:01:43,00:54:13
4670,32,M,M OPEN,00:23:01,00:05:27,01:16:58,00:01:25,00:56:50
4671,32,M,M OPEN,00:24:46,00:05:00,01:13:23,00:02:38,01:01:02
4672,32,M,M OPEN,00:25:26,00:05:19,01:17:02,00:02:28,00:54:12
4674,32,M,M OPEN,00:21:13,00:05:30,01:20:40,00:02:27,01:02:53
4675,32,M,M OPEN,00:21:01,00:07:22,01:26:27,00:02:44,00:50:27
4676,32,M,M OPEN,00:21:10,00:04:24,01:06:34,00:01:16,00:48:15
4677,32,M,M OPEN,00:24:50,00:07:33,01:20:26,00:05:56,00:52:31
4679,32,M,M OPEN,00:26:25,00:07:42,01:47:58,00:04:01,01:01:19
4680,32,M,M OPEN,00:19:43,00:07:05,01:22:22,00:01:53,00:50:59
4681,32,M,M OPEN,00:25:16,00:08:25,01:22:13,00:05:07,00:55:14
4683,32,M,M OPEN,00:25:49,00:06:54,01:24:34,00:03:10,00:57:25
4685,32,M,M OPEN,00:32:31,00:12:27,01:52:19,00:03:31,00:51:37
4686,32,M,M OPEN,00:28:51,00:06:35,01:25:00,00:02:30,00:54:11
4687,32,M,M OPEN,00:20:22,00:06:55,01:24:27,00:06:01,01:10:00
4688,32,M,M OPEN,00:22:56,00:06:14,01:33:47,00:02:07,01:03:18
4689,32,M,M OPEN,00:26:53,00:08:22,01:35:24,00:03:11,01:30:56
4691,32,M,M OPEN,00:30:24,00:08:39,01:42:15,00:02:51,01:06:31
4692,32,M,M OPEN,00:29:23,00:10:10,01:49:15,00:04:41,01:37:07
4693,32,M,M OPEN,00:23:24,00:06:49,01:30:50,00:03:05,01:09:29
4695,32,M,M OPEN,00:24:20,00:06:00,01:15:23,00:01:47,01:02:09
4696,32,M,M OPEN,00:23:08,00:05:16,01:17:27,00:01:40,00:40:15
4697,32,M,M OPEN,00:22:19,00:06:59,01:18:54,00:04:32,00:53:41
4698,32,M,M OPEN,00:22:21,00:05:12,01:15:59,00:02:17,00:43:48
4699,32,M,M OPEN,00:21:23,00:05:31,01:16:16,00:02:40,00:59:59
4700,32,M,M OPEN,00:28:06,00:08:52,01:20:01,00:01:50,00:53:12
4701,32,M,M OPEN,00:23:57,00:06:23,01:25:17,00:02:47,01:02:29
4702,32,M,M OPEN,00:21:29,00:04:48,01:12:10,00:01:49,00:46:18
4703,32,M,M OPEN,00:23:18,00:05:38,01:20:01,00:01:43,00:57:09
4704,32,M,M OPEN,00:18:49,00:06:41,01:15:18,00:02:31,00:54:30
4706,32,M,M OPEN,00:30:18,00:05:03,01:22:13,00:02:54,00:49:51
4707,32,M,M OPEN,00:25:50,00:07:50,01:23:20,00:04:09,01:03:43
4708,32,M,M OPEN,00:17:54,00:05:12,01:10:58,00:01:58,00:45:35
4709,32,M,M OPEN,00:25:53,00:08:04,01:31:02,00:02:25,01:06:15
4710,32,M,M OPEN,00:27:44,00:09:57,01:44:46,00:08:38,01:08:45
4711,32,M,M OPEN,00:26:44,00:10:18,01:22:40,00:04:23,01:06:05
4713,32,M,M OPEN,00:24:08,00:05:57,01:20:15,00:02:09,00:52:29
4719,32,M,M OPEN,00:15:51,00:03:31,01:07:16,00:01:06,00:40:14
4720,32,M,M OPEN,00:20:18,00:04:58,01:11:16,00:02:22,00:51:54
4721,32,M,M OPEN,00:22:54,00:04:10,01:19:16,00:01:43,00:58:36
4722,32,M,M OPEN,00:21:43,00:04:32,01:10:43,00:01:14,00:46:34
4723,32,M,M OPEN,00:22:29,00:06:19,01:21:45,00:02:08,00:59:46
4725,32,M,M OPEN,00:23:05,00:05:36,01:28:29,00:03:19,00:56:35
4727,32,M,M OPEN,00:24:00,00:07:21,01:30:08,00:03:17,01:02:22
4728,32,M,M OPEN,00:32:47,00:07:32,01:36:58,00:03:12,00:58:05
4729,32,M,M OPEN,00:26:40,00:06:42,01:17:19,00:01:53,01:09:14
4731,32,M,M OPEN,00:26:45,00:06:04,01:13:07,00:03:04,00:52:38
4732,32,M,M OPEN,00:20:52,00:08:25,01:23:47,00:02:41,01:10:16
4735,32,M,M OPEN,00:26:28,00:06:41,01:45:42,00:02:47,01:08:32
4737,32,M,M OPEN,00:29:41,00:15:36,01:48:15,00:06:14,01:08:08
4740,32,M,M OPEN,00:22:39,00:05:57,01:14:31,00:02:13,00:40:56
4742,32,M,M OPEN,00:27:29,00:17:42,01:48:13,00:04:18,01:10:36
4743,32,M,M OPEN,00:25:34,00:06:19,01:16:34,00:02:27,00:50:27
4748,33,M,M OPEN,00:29:24,00:08:06,01:32:35,00:02:28,01:02:34
4750,33,M,M OPEN,00:19:35,00:05:13,01:16:55,00:02:39,00:42:53
4751,33,M,M OPEN,00:22:46,00:05:09,01:25:56,00:04:24,01:09:04
4752,33,M,M OPEN,00:21:47,00:04:32,01:13:26,00:01:20,00:47:27
4753,33,M,M OPEN,00:22:14,00:05:49,01:18:27,00:03:10,00:58:43
4754,33,M,M OPEN,00:25:15,00:09:10,01:28:36,00:03:15,00:59:14
4755,33,M,M OPEN,00:21:50,00:05:34,01:18:22,00:01:36,00:49:29
4757,33,M,M OPEN,00:23:52,00:04:45,01:12:51,00:01:21,00:58:11
4758,33,M,M OPEN,00:18:29,00:04:19,01:08:05,00:01:29,00:45:54
4759,33,M,M OPEN,00:22:29,00:05:55,01:24:01,00:03:28,01:07:55
4762,33,M,M OPEN,00:28:23,00:07:50,01:25:26,00:03:16,00:55:01
4764,33,M,M OPEN,00:24:35,00:07:40,01:24:37,00:02:36,00:56:58
4765,33,M,M OPEN,00:27:41,00:04:38,01:23:12,00:01:58,00:46:13
4767,33,M,M OPEN,00:22:41,00:04:31,01:19:57,00:02:37,00:51:10
4769,33,M,M OPEN,00:22:56,00:08:35,01:23:53,00:07:15,01:08:32
4770,33,M,M OPEN,00:28:35,00:10:30,01:24:22,00:01:51,01:02:54
4771,33,M,M OPEN,00:21:56,00:04:00,01:10:46,00:01:15,00:45:16
4772,33,M,M OPEN,00:20:03,00:04:03,01:15:42,00:02:10,01:04:31
4774,33,M,M OPEN,00:30:49,00:10:46,01:45:45,00:04:32,01:19:30
4775,33,M,M OPEN,00:18:13,00:08:51,01:28:05,00:03:03,00:57:41
4777,33,M,M OPEN,00:27:53,00:05:51,01:22:17,00:04:18,01:09:57
4778,33,M,M OPEN,00:21:01,00:05:16,01:26:00,00:01:42,00:45:51
4779,33,M,M OPEN,00:23:43,00:06:25,01:23:07,00:03:21,00:57:57
4780,33,M,M OPEN,00:23:36,00:05:06,01:19:41,00:01:39,00:52:59
4781,33,M,M OPEN,00:21:30,00:05:58,01:25:19,00:03:00,01:05:42
4783,33,M,M OPEN,00:22:36,00:04:39,01:08:46,00:01:34,00:52:03
4788,33,M,M OPEN,00:22:36,00:05:42,01:22:02,00:02:20,00:56:29
4790,33,M,M OPEN,00:22:15,00:05:46,01:19:13,00:02:11,00:59:58
4793,33,M,M OPEN,00:22:47,00:06:44,01:14:43,00:02:51,00:54:20
4794,33,M,M OPEN,00:33:34,00:13:02,01:54:30,00:04:41,01:19:46
4795,33,M,M OPEN,00:20:37,00:09:45,01:51:37,00:03:32,00:55:54
4799,33,M,M OPEN,00:26:24,00:22:25,01:40:08,00:05:44,01:13:31
4800,33,M,M OPEN,00:21:35,00:04:36,01:17:19,00:01:30,00:56:58
4801,33,M,M OPEN,00:30:01,00:12:48,01:28:01,00:05:06,01:07:05
4802,33,M,M OPEN,00:23:32,00:08:18,01:25:52,00:02:53,00:57:59
4803,33,M,M OPEN,00:25:28,00:05:03,01:23:52,00:02:00,01:01:24
4804,33,M,M OPEN,00:24:36,00:08:11,01:23:10,00:04:35,00:58:32
4805,33,M,M OPEN,00:23:57,00:07:45,01:21:29,00:03:04,00:57:59
4806,33,M,M OPEN,00:26:59,00:08:25,01:35:05,00:04:05,01:13:25
4808,33,M,M OPEN,00:20:28,00:05:47,01:16:37,00:02:20,00:47:32
4811,33,M,M OPEN,00:22:56,00:12:14,01:32:30,00:04:32,01:04:14
4812,33,M,M OPEN,00:22:17,00:09:02,01:25:19,00:04:34,01:01:57
4813,33,M,M OPEN,00:22:19,00:07:44,01:25:51,00:02:07,00:54:50
4814,33,M,M OPEN,00:22:55,00:06:40,01:29:00,00:02:40,00:56:41
4815,33,M,M OPEN,00:43:42,00:09:33,01:51:37,00:04:45,01:20:38
4816,33,M,M OPEN,00:28:23,00:08:07,01:24:11,00:06:27,01:07:50
4820,33,M,M OPEN,00:30:41,00:06:52,01:24:49,00:03:32,00:58:00
4821,33,M,M OPEN,00:26:15,00:08:47,01:24:18,00:04:37,00:51:41
4822,33,M,M OPEN,00:34:52,00:05:56,01:22:15,00:03:04,01:01:56
4823,33,M,M OPEN,00:17:56,00:03:45,01:05:53,00:00:54,00:42:15
4826,33,M,M OPEN,00:31:31,00:06:34,01:19:12,00:02:52,00:49:19
4827,33,M,M OPEN,00:25:01,00:06:27,01:24:04,00:02:19,00:48:14
4829,33,M,M OPEN,00:24:44,00:16:16,02:04:05,00:05:37,01:26:22
4830,33,M,M OPEN,00:23:22,00:10:58,01:29:03,00:04:37,01:00:27
4832,33,M,M OPEN,00:20:09,00:04:48,01:12:13,00:02:45,00:55:29
4834,33,M,M OPEN,00:17:59,00:04:17,01:09:41,00:01:46,00:46:03
4836,33,M,M OPEN,00:33:57,00:11:02,01:46:24,00:04:31,01:11:27
4839,33,M,M OPEN,00:20:59,00:03:32,01:06:54,00:01:11,00:45:26
4842,33,M,M OPEN,00:24:16,00:07:01,01:43:18,00:02:07,01:01:13
4843,33,M,M OPEN,00:24:12,00:06:03,01:27:00,00:02:33,01:05:35
4844,34,M,M OPEN,00:18:11,00:04:49,01:12:59,00:01:13,00:45:41
4845,33,M,M OPEN,00:20:15,00:03:56,01:13:39,00:01:24,00:56:36
4846,33,M,M OPEN,00:26:45,00:06:39,01:21:38,00:02:57,00:59:09
4848,33,M,M OPEN,00:35:02,00:16:25,02:03:07,00:03:47,01:34:14
4849,33,M,M OPEN,00:22:11,00:09:51,01:29:58,00:02:52,01:03:50
4850,33,M,M OPEN,00:22:19,00:04:50,01:09:14,00:02:24,00:56:51
4851,33,M,M OPEN,00:21:20,00:06:44,01:23:45,00:01:53,01:00:33
4852,33,M,M OPEN,00:34:33,00:09:28,01:41:12,00:04:12,01:05:42
4853,33,M,M OPEN,00:25:59,00:08:41,01:27:39,00:03:15,01:08:13
4854,33,M,M OPEN,00:26:32,00:05:55,01:37:40,00:01:58,01:07:20
4855,34,M,M OPEN,00:32:21,00:08:08,01:39:41,00:04:14,01:01:07
4857,34,M,M OPEN,00:28:00,00:07:51,01:34:33,00:03:44,00:58:43
4858,34,M,M OPEN,00:25:09,00:05:54,01:21:26,00:03:15,01:01:48
4862,34,M,M OPEN,00:23:19,00:05:31,01:13:32,00:01:43,00:51:00
4864,34,M,M OPEN,00:22:35,00:07:19,01:19:13,00:02:02,00:57:07
4867,34,M,M OPEN,00:21:54,00:04:32,01:22:01,00:01:38,00:55:12
4868,34,M,M OPEN,00:21:41,00:07:36,01:35:49,00:02:31,01:10:36
4869,34,M,M OPEN,00:27:46,00:08:40,01:19:12,00:02:38,01:00:29
4870,34,M,M OPEN,00:19:36,00:04:50,01:13:07,00:01:41,00:46:10
4871,34,M,M OPEN,00:23:04,00:07:02,01:12:24,00:02:22,00:44:32
4872,34,M,M OPEN,00:21:39,00:06:13,01:18:40,00:02:16,00:48:35
4874,34,M,M OPEN,00:22:26,00:05:09,01:18:03,00:03:34,00:45:35
4875,34,M,M OPEN,00:22:46,00:08:27,01:25:15,00:05:21,00:52:32
4877,34,M,M OPEN,00:28:28,00:05:28,01:20:44,00:01:30,00:53:43
4878,34,M,M OPEN,00:26:16,00:06:12,01:33:14,00:03:47,01:08:54
4879,34,M,M OPEN,00:19:31,00:04:52,01:11:35,00:01:32,00:46:07
4881,34,M,M OPEN,00:20:47,00:05:18,01:17:11,00:02:58,00:44:33
4884,34,M,M OPEN,00:29:22,00:08:09,01:23:41,00:03:01,00:53:43
4887,34,M,M OPEN,00:20:37,00:05:41,01:24:49,00:02:20,00:59:12
4889,34,M,M OPEN,00:38:59,00:04:31,01:31:10,00:02:11,00:59:51
4890,34,M,M OPEN,00:21:55,00:05:21,01:22:50,00:01:41,01:03:19
4891,34,M,M OPEN,00:23:03,00:17:05,01:31:15,00:02:42,00:58:37
4895,34,M,M OPEN,00:21:21,00:04:21,01:12:27,00:01:13,00:43:55
4896,34,M,M OPEN,00:19:06,00:03:19,01:04:06,00:01:11,00:42:40
4898,34,M,M OPEN,00:23:35,00:04:07,01:15:20,00:01:44,00:47:28
4899,34,M,M OPEN,00:24:06,00:06:25,01:42:59,00:03:20,01:03:32
4900,34,M,M OPEN,00:28:11,00:06:43,01:17:07,00:02:36,00:51:04
4901,34,M,M OPEN,00:22:15,00:04:43,01:18:27,00:01:43,00:55:12
4902,34,M,M OPEN,00:22:05,00:04:55,01:10:15,00:01:08,00:47:40
4904,34,M,M OPEN,00:26:47,00:08:59,01:48:14,00:02:55,01:05:17
4906,34,M,M OPEN,00:21:10,00:04:34,01:10:59,00:01:18,00:51:23
4907,34,M,M OPEN,00:27:47,00:07:00,01:30:05,00:02:18,00:55:14
4909,34,M,M OPEN,00:24:07,00:06:32,01:25:05,00:01:55,00:59:02
4910,34,M,M OPEN,00:18:06,00:03:18,01:04:34,00:01:03,00:38:54
4911,34,M,M OPEN,00:27:56,00:08:02,01:34:03,00:04:25,00:46:28
4912,34,M,M OPEN,00:26:29,00:07:43,01:31:31,00:03:01,01:20:29
4913,34,M,M OPEN,00:19:47,00:04:27,01:10:35,00:01:51,00:45:58
4914,34,M,M OPEN,00:21:25,00:04:22,01:15:14,00:01:34,00:46:26
4915,34,M,M OPEN,00:22:41,00:05:46,01:15:10,00:03:27,00:53:34
4916,34,M,M OPEN,00:21:49,00:05:08,01:20:34,00:01:31,00:54:27
4917,34,M,M OPEN,00:21:12,00:04:18,01:12:59,00:02:05,01:01:31
4918,34,M,M OPEN,00:23:38,00:05:03,01:10:10,00:02:46,00:39:47
4919,34,M,M OPEN,00:35:34,00:07:57,01:49:17,00:02:21,01:29:29
4921,34,M,M OPEN,00:23:32,00:06:23,01:21:58,00:02:41,00:56:17
4922,34,M,M OPEN,00:22:05,00:06:58,01:33:59,00:03:50,01:06:19
4923,34,M,M OPEN,00:25:30,00:06:27,01:22:57,00:01:30,00:54:06
4926,34,M,M OPEN,00:27:48,00:05:09,01:18:44,00:03:18,00:47:24
4928,34,M,M OPEN,00:23:50,00:10:15,01:40:38,00:02:01,00:59:33
4929,34,M,M OPEN,00:18:52,00:05:43,01:16:59,00:02:51,00:55:55
4930,34,M,M OPEN,00:22:23,00:05:08,01:18:20,00:02:48,00:53:21
4931,34,M,M OPEN,00:21:05,00:05:42,01:12:48,00:02:04,00:59:07
4934,34,M,M OPEN,00:27:38,00:06:44,01:23:07,00:02:36,00:52:00
4936,34,M,M OPEN,00:29:55,00:05:37,01:26:10,00:01:13,00:53:23
4939,34,M,M OPEN,00:26:05,00:11:56,01:59:06,00:04:41,01:22:12
4940,34,M,M OPEN,00:25:35,00:06:52,01:18:17,00:02:52,00:49:59
4942,34,M,M OPEN,00:26:32,00:07:39,01:28:59,00:04:21,01:35:32
4943,34,M,M OPEN,00:22:06,00:05:15,01:15:29,00:05:34,00:46:04
4945,34,M,M OPEN,00:22:23,00:08:27,01:20:45,00:04:58,00:46:12
4949,34,M,M OPEN,00:19:13,00:03:24,01:10:21,00:01:18,00:43:29
4950,34,M,M OPEN,00:26:48,00:08:11,01:35:50,00:02:26,00:58:04
4951,34,M,M OPEN,00:23:48,00:06:09,01:17:31,00:02:33,00:50:07
4952,34,M,M OPEN,00:23:34,00:06:12,01:35:49,00:02:03,01:27:31
4953,34,M,M OPEN,00:20:29,00:06:23,01:15:34,00:01:49,00:58:22
4955,34,M,M OPEN,00:21:24,00:09:31,01:25:30,00:05:17,00:55:16
4956,34,M,M OPEN,00:24:53,00:04:54,01:26:10,00:02:14,00:53:37
4957,34,M,M OPEN,00:21:20,00:07:41,01:20:31,00:03:24,00:57:14
4958,34,M,M OPEN,00:29:02,00:10:11,01:24:29,00:08:33,01:17:37
4959,34,M,M OPEN,00:24:57,00:08:33,01:13:51,00:02:29,00:58:55
4960,34,M,M OPEN,00:20:26,00:03:15,01:05:00,00:01:17,00:47:00
4961,34,M,M OPEN,00:22:31,00:06:04,01:18:40,00:02:21,01:01:59
4962,34,M,M OPEN,00:22:18,00:11:15,01:52:12,00:05:10,01:24:27
4964,34,M,M OPEN,00:20:08,00:03:44,01:10:20,00:01:47,00:42:53
4965,34,M,M OPEN,00:24:10,00:05:54,01:19:19,00:02:43,00:48:53
4967,34,M,M OPEN,00:22:16,00:06:02,01:15:14,00:02:14,00:57:38
4968,34,M,M OPEN,00:26:18,00:06:06,01:26:19,00:04:35,01:09:39
4971,34,M,M OPEN,00:24:24,00:07:08,01:28:04,00:04:00,01:02:49
4972,34,M,M OPEN,00:22:52,00:04:36,01:18:22,00:02:08,01:03:50
4973,34,M,M OPEN,00:19:48,00:05:32,01:22:46,00:02:07,01:03:25
4977,25,M,M OPEN,00:18:41,00:05:09,01:27:03,00:01:31,00:56:12
4978,25,M,M OPEN,00:19:21,00:05:24,01:09:47,00:01:52,00:50:15
4979,25,M,M OPEN,00:19:08,00:03:01,01:05:18,00:00:57,00:40:44
4981,25,M,M OPEN,00:20:42,00:03:42,01:06:29,00:01:50,00:48:11
4982,25,M,M OPEN,00:22:57,00:04:56,01:17:24,00:03:11,00:45:02
4983,25,M,M OPEN,00:22:37,00:06:55,01:23:56,00:01:19,00:51:09
4984,25,M,M OPEN,00:30:33,00:06:02,01:26:06,00:02:33,00:54:21
4985,25,M,M OPEN,00:21:40,00:06:44,01:18:21,00:02:49,00:55:52
4986,25,M,M OPEN,00:19:32,00:04:03,01:08:26,00:01:42,00:54:59
4987,25,M,M OPEN,00:19:06,00:05:50,01:21:15,00:03:06,00:56:04
4988,25,M,M OPEN,00:24:36,00:08:55,01:21:59,00:05:22,00:59:59
4989,25,M,M OPEN,00:25:14,00:08:46,01:32:45,00:03:50,01:04:20
4990,25,M,M OPEN,00:22:46,00:06:58,01:28:57,00:02:47,00:53:46
4991,25,M,M OPEN,00:20:04,00:04:22,01:10:10,00:01:19,00:50:51
4993,25,M,M OPEN,00:24:07,00:05:47,01:29:04,00:01:33,00:55:53
4994,25,M,M OPEN,00:26:03,00:05:51,01:18:06,00:02:03,00:55:18
4996,25,M,M OPEN,00:25:38,00:06:51,01:26:35,00:02:06,01:16:53
4997,25,M,M OPEN,00:24:01,00:07:46,01:28:03,00:01:30,00:56:46
4998,25,M,M OPEN,00:21:40,00:05:07,01:11:02,00:02:14,00:49:27
4999,25,M,M OPEN,00:27:44,00:12:53,01:52:02,00:02:43,01:00:17
5001,25,M,M OPEN,00:20:36,00:04:04,01:18:39,00:01:30,00:52:47
5002,25,M,M OPEN,00:18:52,00:03:31,01:05:03,00:01:27,00:41:49
5003,25,M,M OPEN,00:35:24,00:11:43,01:39:06,00:05:31,01:18:27
5005,25,M,M OPEN,00:20:09,00:04:16,01:15:41,00:01:59,00:45:20
5006,25,M,M OPEN,00:18:24,00:02:58,01:07:13,00:00:53,00:45:07
5007,25,M,M OPEN,00:23:29,00:05:51,01:23:22,00:02:43,01:08:21
5011,26,M,M OPEN,00:19:40,00:08:52,01:23:03,00:03:58,00:45:38
5012,26,M,M OPEN,00:20:01,00:05:41,01:20:49,00:01:21,00:59:02
5013,26,M,M OPEN,00:26:06,00:07:13,01:39:04,00:01:49,01:05:29
5014,26,M,M OPEN,00:31:26,00:08:02,01:32:51,00:02:11,00:53:35
5015,26,M,M OPEN,00:23:04,00:03:44,01:12:02,00:01:15,00:45:57
5016,26,M,M OPEN,00:20:28,00:05:00,01:14:07,00:01:23,00:58:55
5017,26,M,M OPEN,00:23:08,00:05:22,01:23:02,00:02:42,00:56:52
5020,26,M,M OPEN,00:27:26,00:09:28,01:39:55,00:03:35,01:02:10
5021,26,M,M OPEN,00:25:07,00:09:22,01:22:50,00:02:36,00:51:11
5022,26,M,M OPEN,00:27:33,00:07:34,01:42:22,00:02:54,00:58:51
5023,26,M,M OPEN,00:24:31,00:04:22,01:16:54,00:01:56,00:48:02
5024,26,M,M OPEN,00:22:01,00:05:36,01:22:06,00:02:57,01:00:14
5025,26,M,M OPEN,00:25:48,00:06:00,01:26:58,00:02:15,00:53:53
5027,26,M,M OPEN,00:33:55,00:11:07,01:51:32,00:02:41,01:30:27
5029,26,M,M OPEN,00:23:12,00:05:55,01:21:14,00:01:53,01:01:42
5030,26,M,M OPEN,00:25:45,00:06:51,01:23:16,00:02:07,00:55:23
5031,26,M,M OPEN,00:22:57,00:06:48,01:40:44,00:01:27,00:56:37
5032,26,M,M OPEN,00:19:35,00:04:34,01:14:15,00:03:14,00:49:49
5033,26,M,M OPEN,00:24:08,00:06:48,01:44:05,00:02:44,01:11:41
5034,26,M,M OPEN,00:27:16,00:07:26,01:46:32,00:02:44,01:07:28
5036,26,M,M OPEN,00:21:17,00:07:53,01:26:54,00:03:12,01:06:24
5038,26,M,M OPEN,00:18:56,00:04:21,01:15:27,00:01:52,00:53:55
5039,26,M,M OPEN,00:27:20,00:06:43,01:32:22,00:01:29,00:55:30
5040,26,M,M OPEN,00:21:52,00:11:37,01:46:33,00:04:28,01:09:23
5042,26,M,M OPEN,00:20:05,00:06:24,01:12:49,00:01:27,00:44:01
5043,26,M,M OPEN,00:32:20,00:10:42,01:42:51,00:03:43,01:30:44
5044,26,M,M OPEN,00:23:00,00:05:18,01:20:29,00:02:13,00:50:28
5045,26,M,M OPEN,00:18:17,00:06:34,01:13:35,00:01:37,00:48:31
5047,26,M,M OPEN,00:21:48,00:07:59,01:34:45,00:04:07,00:53:15
5049,26,M,M OPEN,00:18:19,00:05:43,01:17:59,00:02:28,00:49:51
5052,26,M,M OPEN,00:26:35,00:05:23,01:30:39,00:01:31,01:05:47
5053,26,M,M OPEN,00:25:50,00:06:45,01:19:59,00:03:04,00:44:23
5054,26,M,M OPEN,00:19:10,00:04:58,01:12:38,00:01:41,00:47:28
5055,26,M,M OPEN,00:18:09,00:06:16,01:24:21,00:01:31,00:52:14
5057,26,M,M OPEN,00:28:17,00:06:10,01:42:58,00:01:58,01:14:30
5058,26,M,M OPEN,00:21:38,00:06:47,01:12:10,00:02:03,00:51:24
5060,27,M,M OPEN,00:20:28,00:08:01,01:22:04,00:03:43,00:51:25
5061,27,M,M OPEN,00:20:53,00:05:15,01:23:25,00:02:15,00:49:44
5062,27,M,M OPEN,00:17:47,00:05:21,01:08:45,00:01:58,00:48:53
5064,27,M,M OPEN,00:24:41,00:05:32,01:20:04,00:02:33,00:50:30
5065,27,M,M OPEN,00:18:43,00:05:14,01:20:03,00:01:18,00:53:04
5067,27,M,M OPEN,00:20:28,00:05:10,01:17:51,00:01:26,00:54:42
5069,27,M,M OPEN,00:19:54,00:06:47,01:09:59,00:01:02,00:47:26
5070,27,M,M OPEN,00:24:24,00:09:33,01:33:57,00:03:24,01:05:41
5071,27,M,M OPEN,00:36:59,00:07:31,01:38:11,00:01:56,01:11:12
5073,27,M,M OPEN,00:32:42,00:11:22,01:47:09,00:05:13,01:12:56
5075,27,M,M OPEN,00:19:57,00:05:03,01:13:57,00:01:49,00:50:16
5077,27,M,M OPEN,00:20:20,00:09:04,01:36:15,00:03:11,01:03:00
5078,27,M,M OPEN,00:21:38,00:04:20,01:13:59,00:02:10,00:50:46
5079,27,M,M OPEN,00:19:20,00:04:33,01:12:24,00:01:44,00:47:18
5080,27,M,M OPEN,00:23:56,00:07:56,01:25:55,00:02:55,00:44:41
5081,27,M,M OPEN,00:24:13,00:06:21,01:24:19,00:01:44,01:01:43
5082,27,M,M OPEN,00:17:56,00:03:35,01:05:51,00:01:01,00:42:56
5083,27,M,M OPEN,00:18:41,00:04:41,01:15:45,00:01:53,00:45:15
5084,27,M,M OPEN,00:20:11,00:04:43,01:15:51,00:03:14,01:00:47
5087,27,M,M OPEN,00:26:02,00:05:03,01:18:52,00:01:43,00:53:21
5088,27,M,M OPEN,00:18:41,00:08:04,01:26:01,00:03:57,00:51:57
5089,27,M,M OPEN,00:18:46,00:04:19,01:11:45,00:02:42,00:49:23
5091,27,M,M OPEN,00:23:09,00:06:45,01:32:13,00:04:55,00:52:45
5092,27,M,M OPEN,00:23:41,00:06:24,01:21:42,00:03:09,00:50:29
5093,27,M,M OPEN,00:18:51,00:04:22,01:11:08,00:01:14,00:39:09
5094,27,M,M OPEN,00:19:43,00:13:54,01:33:12,00:04:30,01:00:04
5095,27,M,M OPEN,00:19:46,00:04:57,01:14:20,00:01:26,00:49:07
5096,27,M,M OPEN,00:20:02,00:03:55,01:15:05,00:02:35,00:54:28
5097,27,M,M OPEN,00:22:01,00:06:06,01:21:12,00:03:56,00:54:19
5100,27,M,M OPEN,00:23:47,00:06:08,01:31:04,00:01:39,00:48:48
5101,27,M,M OPEN,00:21:58,00:05:43,01:18:48,00:02:13,00:55:58
5102,27,M,M OPEN,00:25:31,00:07:27,01:30:47,00:02:52,01:06:57
5105,27,M,M OPEN,00:29:13,00:12:12,01:41:41,00:04:29,01:03:54
5106,27,M,M OPEN,00:17:11,00:03:32,01:05:23,00:01:12,00:40:50
5107,27,M,M OPEN,00:22:18,00:05:44,01:27:24,00:01:25,00:56:00
5111,27,M,M OPEN,00:29:36,00:05:17,01:23:36,00:02:00,00:56:26
5112,27,M,M OPEN,00:20:34,00:06:56,01:16:10,00:01:59,00:53:33
5113,27,M,M OPEN,00:20:52,00:05:06,01:29:09,00:01:59,00:58:32
5114,27,M,M OPEN,00:27:28,00:05:46,01:31:42,00:03:18,00:55:53
5116,27,M,M OPEN,00:27:28,00:11:55,01:31:30,00:03:06,00:54:02
5117,27,M,M OPEN,00:20:55,00:05:26,01:10:00,00:02:00,00:44:32
5118,27,M,M OPEN,00:26:43,00:13:49,01:41:31,00:05:35,01:33:01
5119,27,M,M OPEN,00:21:58,00:07:22,01:31:50,00:02:55,00:53:57
5120,27,M,M OPEN,00:24:28,00:05:07,01:22:19,00:01:37,00:57:50
5121,27,M,M OPEN,00:20:39,00:06:34,01:18:54,00:01:42,00:52:02
5123,27,M,M OPEN,00:33:24,00:05:59,01:36:56,00:02:16,00:52:53
5124,27,M,M OPEN,00:21:06,00:06:17,01:15:52,00:01:30,00:53:00
5126,27,M,M OPEN,00:23:06,00:06:28,01:25:53,00:03:38,00:59:30
5127,27,M,M OPEN,00:21:31,00:06:59,01:24:09,00:02:20,01:20:39
5128,27,M,M OPEN,00:29:21,00:09:31,01:31:27,00:02:57,00:56:17
5129,27,M,M OPEN,00:20:43,00:05:59,01:21:15,00:02:03,00:46:32
5131,27,M,M OPEN,00:31:15,00:07:40,01:40:16,00:01:26,01:18:49
5132,27,M,M OPEN,00:20:44,00:08:04,01:23:39,00:04:03,00:52:21
5133,27,M,M OPEN,00:20:53,00:08:45,01:30:57,00:02:47,00:52:53
